"","leader","screenName"
"4388","adidasfootball","renetomasin"
"4389","adidasfootball","FOXSoccer"
"4390","adidasfootball","Charlie26Adam"
"4391","adidasfootball","trismoses"
"4392","adidasfootball","dominicvieira"
"4393","adidasfootball","EdDzeko"
"4394","adidasfootball","afootballreport"
"4395","adidasfootball","StephenBruce46"
"4396","adidasfootball","Joel_The_Jol"
"4397","adidasfootball","dannybellhvfc"
"4398","adidasfootball","alida_cloete"
"4399","adidasfootball","ChelseaFC"
"4400","adidasfootball","R9Soldado"
"4401","adidasfootball","salomonkalou"
"4402","adidasfootball","siemdejong"
"4403","adidasfootball","aarbeloa17"
"4404","adidasfootball","Javi8martinez"
"4405","adidasfootball","MR11ok"
"4406","adidasfootball","footballshirt"
"4407","adidasfootball","luisnani"
"4408","adidasfootball","churchofsoccer"
"4409","adidasfootball","adidas_miCoach"
"4410","adidasfootball","TheDirtyTackle"
"4411","adidasfootball","waatpies"
"4412","adidasfootball","theballisround"
"4413","adidasfootball","BumperGraham"
"4414","adidasfootball","XabiAlonso"
"4415","adidasfootball","benlyt"
"4416","adidasfootball","Guaje7Villa"
"4417","adidasfootball","Marcotti"
"4418","adidasfootball","MiguelDelaney"
"4419","adidasfootball","Rupert_Fryer"
"4420","adidasfootball","1FITG"
"4421","adidasfootball","IAmJermainDefoe"
"4422","adidasfootball","JenChang888"
"4423","adidasfootball","llorentefer19"
"4424","adidasfootball","ErikLamela"
"4425","adidasfootball","GorillaLjc"
"4426","adidasfootball","Gian_Paul_G"
"4427","adidasfootball","BrandonBednarek"
"4428","adidasfootball","realmadrid"
"4429","adidasfootball","TDCinemaClub"
"4430","adidasfootball","Wretch32"
"4431","adidasfootball","ziggymarley"
"4432","adidasfootball","chelseadaft"
"4433","adidasfootball","adamrbernstein"
"4434","adidasfootball","ThreeMatchBan"
"4435","adidasfootball","adidaslatam"
"4436","adidasfootball","JustFootball"
"4437","adidasfootball","benshave"
"4438","adidasfootball","EuropaLegion"
"4439","adidasfootball","kckrs"
"4440","adidasfootball","ed5on20"
"4441","adidasfootball","Daveshamane"
"4442","adidasfootball","Sam_VIII"
"4443","adidasfootball","LuisSuarez9"
"4444","adidasfootball","adidasZA"
"4445","adidasfootball","Inbedwimaradona"
"4446","adidasfootball","kickette"
"4447","adidasfootball","soccerlens"
"4448","adidasfootball","theoffside"
"4449","adidasfootball","DiegoForlan7"
"4450","adidasfootball","KAKA"
"4451","adidasfootball","caughtoffside"
"4452","adidasfootball","Kuyt"
"4453","adidasfootball","ChrisToy"
"4454","adidasfootball","FootballRamble"
"4455","adidasfootball","adidasUK"
"4456","adidasfootball","EriktheLion"
"4457","adidasfootball","SoccerBible"
"4458","adidasfootball","RobHughes27"
"4459","adidasfootball","Footy_Boots"
"4460","adidasfootball","DannyLast"
"4461","adidasfootball","erbeard"
"4462","adidasfootball","adidasfussball"
"4463","adidasfootball","UEFAcom"
"4464","SkySport","Stefanomanzi62"
"4465","SkySport","WWFitalia"
"4466","SkySport","PedrottiBarbara"
"4467","SkySport","dries_mertens14"
"4468","SkySport","motosprint"
"4469","SkySport","giorgiopasotti"
"4470","SkySport","VioBebe"
"4471","SkySport","LucaVezil"
"4472","SkySport","Bonazzoli97"
"4473","SkySport","FiorellaMannoia"
"4474","SkySport","gianmarcotamber"
"4475","SkySport","NbaReligion"
"4476","SkySport","thetrueshade"
"4477","SkySport","OakleyRacing"
"4478","SkySport","oakley"
"4479","SkySport","ChiaraFerragni"
"4480","SkySport","radiodeejay"
"4481","SkySport","FCBayernEN"
"4482","SkySport","realmadriden"
"4483","SkySport","juventusfcen"
"4484","SkySport","filodrama"
"4485","SkySport","signorponza"
"4486","SkySport","matteowolk"
"4487","SkySport","MuhammadAli"
"4488","SkySport","nico_rosberg"
"4489","SkySport","ddambrosio"
"4490","SkySport","ivanramiroc"
"4491","SkySport","ToldoFrancesco"
"4492","SkySport","polimi"
"4493","SkySport","Unicatt"
"4494","SkySport","ChapecoenseReal"
"4495","SkySport","FoxSports_br"
"4496","SkySport","andreascrosati"
"4497","SkySport","LuisFigo"
"4498","SkySport","LopyrevaVika"
"4499","SkySport","CieloTV"
"4500","SkySport","RivistaNBA"
"4501","SkySport","KAKA"
"4502","SkySport","Droghiere"
"4503","SkySport","FraCastelnuovo"
"4504","SkySport","TamaraMolinaro"
"4505","SkySport","LaticsOfficial"
"4506","SkySport","OfficialRUFC"
"4507","SkySport","OfficialBHAFC"
"4508","SkySport","NFFC"
"4509","SkySport","dcfcofficial"
"4510","SkySport","ReadingFC"
"4511","SkySport","htafcdotcom"
"4512","SkySport","Wolves"
"4513","SkySport","mara_sangiorgio"
"4514","SkySport","LucaFilippiLF"
"4515","SkySport","francescacheeks"
"4516","SkySport","grignanipage"
"4517","SkySport","Martapagnini"
"4518","SkySport","VVezzali"
"4519","SkySport","ElisaLovesJesi"
"4520","SkySport","uncincin"
"4521","SkySport","F1"
"4522","SkySport","marracash"
"4523","SkySport","edicolafiore"
"4524","SkySport","Mascia80"
"4525","SkySport","Ceci_Zanda"
"4526","SkySport","ninazilli"
"4527","SkySport","eneabastianini"
"4528","SkySport","BradleySmith38"
"4529","SkySport","calcrutchlow"
"4530","SkySport","jackmilleraus"
"4531","SkySport","alexmarquez73"
"4532","SkySport","_Nicco23"
"4533","SkySport","TitoRabat"
"4534","SkySport","M16NO"
"4535","SkySport","Rins42"
"4536","SkySport","Luca_Marini_97"
"4537","SkySport","maverickmack25"
"4538","SkySport","VRRidersAcademy"
"4539","SkySport","marcmarquez93"
"4540","SkySport","Petrux9"
"4541","SkySport","26_DaniPedrosa"
"4542","SkySport","OfficialCiro"
"4543","SkySport","PallVarese"
"4544","SkySport","Ivanb83"
"4545","SkySport","ValerioDAngelo"
"4546","SkySport","loupaya"
"4547","SkySport","Canigggia"
"4548","SkySport","NickRamone"
"4549","SkySport","Panico_Meis"
"4550","SkySport","vPone"
"4551","SkySport","MarkTarantino89"
"4552","SkySport","RamazzottiEros"
"4553","SkySport","mforok"
"4554","SkySport","OfficialMonto"
"4555","SkySport","MisterLippi"
"4556","SkySport","GilaGilardino"
"4557","SkySport","antoniounico10"
"4558","SkySport","LegaVolleyFem"
"4559","SkySport","Coninews"
"4560","SkySport","marccrosas"
"4561","SkySport","Totti"
"4562","SkySport","MatteoSoragna"
"4563","SkySport","Ale_Matri"
"4564","SkySport","Asabob20"
"4565","SkySport","pepigno7"
"4566","SkySport","DelfoTessa"
"4567","SkySport","Viaggio_Solo"
"4568","SkySport","rawvatsy"
"4569","SkySport","movistar_motogp"
"4570","SkySport","DamianoJoli"
"4571","SkySport","AlessiRomagnoli"
"4572","SkySport","andreaiannone29"
"4573","SkySport","LorisCapirossi1"
"4574","SkySport","dallap48"
"4575","SkySport","ScuderiaFerrari"
"4576","SkySport","1v4n0t7o"
"4577","SkySport","ItaliaTeam_it"
"4578","SkySport","FedeSalp"
"4579","SkySport","EmanueleCorazzi"
"4580","SkySport","cardinofficial"
"4581","SkySport","FiloMagnini"
"4582","SkySport","MichaelPhelps"
"4583","SkySport","Pele"
"4584","SkySport","usainbolt"
"4585","SkySport","castrito81"
"4586","SkySport","MaggieMagnani"
"4587","SkySport","vero22ingl"
"4588","SkySport","glorygloria92"
"4589","SkySport","matteo_giupponi"
"4590","SkySport","eleagiorgi"
"4591","SkySport","dariyaderkach"
"4592","SkySport","marcodlc81"
"4593","SkySport","BeneChigbolu"
"4594","SkySport","ChatbiJamel"
"4595","SkySport","MarziaCaravelli"
"4596","SkySport","eleemme88"
"4597","SkySport","Stefano_Mauri"
"4598","SkySport","U2"
"4599","SkySport","ItalyMFA"
"4600","SkySport","officialpepe"
"4601","SkySport","MasterChef_it"
"4602","SkySport","matteopacor"
"4603","SkySport","FraBaraghini"
"4604","SkySport","santegidionews"
"4605","SkySport","tommasky24"
"4606","SkySport","lorenzojova"
"4607","SkySport","Fiorello"
"4608","SkySport","Renze33"
"4609","SkySport","realmoreno_mc"
"4610","SkySport","dzemaili86"
"4611","SkySport","thomasvermaelen"
"4612","SkySport","13Szczesny13"
"4613","SkySport","_OlivierGiroud_"
"4614","SkySport","David_Alaba"
"4615","SkySport","aaronramsey"
"4616","SkySport","WillGrigg"
"4617","SkySport","SimoneZaza"
"4618","SkySport","arekmilik9"
"4619","SkySport","lewy_official"
"4620","SkySport","XS_11official"
"4621","SkySport","VictorWanyama"
"4622","SkySport","Matte_Moretto"
"4623","SkySport","Wimbledon"
"4624","SkySport","ThomMills"
"4625","SkySport","YannickBolasie"
"4626","SkySport","CA2016"
"4627","SkySport","FloroFlores83"
"4628","SkySport","borriellomarco1"
"4629","SkySport","andrealocicero1"
"4630","SkySport","emvignapiano"
"4631","SkySport","MustafiOfficial"
"4632","SkySport","JackWilshere"
"4633","SkySport","_nachomonreal"
"4634","SkySport","6_LKOSCIELNY"
"4635","SkySport","HectorBellerin"
"4636","SkySport","Alexis_Sanchez"
"4637","SkySport","theowalcott"
"4638","SkySport","PetrCech"
"4639","SkySport","vonRichetti"
"4640","SkySport","Emremor29"
"4641","SkySport","lm19official"
"4642","SkySport","Dele_Alli"
"4643","SkySport","ericdier"
"4644","SkySport","FALCAO"
"4645","SkySport","Benzema"
"4646","SkySport","jamesdrodriguez"
"4647","SkySport","RobsonKanu"
"4648","SkySport","nicdedevitiis"
"4649","SkySport","_hmatt"
"4650","SkySport","CorSport"
"4651","SkySport","SamiKhedira"
"4652","SkySport","VeraSpadini"
"4653","SkySport","gmvalenza"
"4654","SkySport","MorenoLongo"
"4655","SkySport","ericbailly24"
"4656","SkySport","tuttosport"
"4657","SkySport","MedhiBenatia"
"4658","SkySport","TinaMaze"
"4659","SkySport","VeneziaFC_IT"
"4660","SkySport","fbruhuorg"
"4661","SkySport","nglkante"
"4662","SkySport","G_Lapadula"
"4663","SkySport","sanchini_mauro"
"4664","SkySport","BCFC"
"4665","SkySport","AVFCOfficial"
"4666","SkySport","AryFonta"
"4667","SkySport","Alberix78"
"4668","SkySport","IleniaMoracci"
"4669","SkySport","ascanio"
"4670","SkySport","KingJames"
"4671","SkySport","Festival_Calcio"
"4672","SkySport","TrapaniCalcio"
"4673","SkySport","acspezia"
"4674","SkySport","OfficialAllegri"
"4675","SkySport","PSG_inside"
"4676","SkySport","sarahvaretto"
"4677","SkySport","CodemotionIT"
"4678","SkySport","AgostinelliAldo"
"4679","SkySport","SpursOfficial"
"4680","SkySport","NOWTV_It"
"4681","SkySport","Lega_B"
"4682","SkySport","SouthamptonFC"
"4683","SkySport","SunderlandAFC"
"4684","SkySport","SwansOfficial"
"4685","SkySport","CPFC"
"4686","SkySport","WatfordFC"
"4687","SkySport","dottolck"
"4688","SkySport","Jbastianich"
"4689","SkySport","martabiye"
"4690","SkySport","coke23andujar"
"4691","SkySport","SMignolet"
"4692","SkySport","sterling7"
"4693","SkySport","DivockOrigi"
"4694","SkySport","chrisbenteke"
"4695","SkySport","DanielSturridge"
"4696","SkySport","Nathaniel_Clyne"
"4697","SkySport","simonesabbioni"
"4698","SkySport","SkyAtlanticHD"
"4699","SkySport","ManUtd"
"4700","SkySport","Cristiano"
"4701","SkySport","aarbeloa17"
"4702","SkySport","Mascherano"
"4703","SkySport","PochoLavezzi"
"4704","SkySport","pablo_zabaleta"
"4705","SkySport","aguerosergiokun"
"4706","SkySport","MatiasVecinoUy"
"4707","SkySport","bvalero20"
"4708","SkySport","FCerlino"
"4709","SkySport","Dominik33"
"4710","SkySport","asolermusic"
"4711","SkySport","ARISA_OFFICIAL"
"4712","SkySport","Fedez"
"4713","SkySport","XFactor_Italia"
"4714","SkySport","lucacarboni"
"4715","SkySport","SilCre"
"4716","SkySport","REYER1872"
"4717","SkySport","PallacReggiana"
"4718","SkySport","ScandoneBasket"
"4719","SkySport","NBBrindisi"
"4720","SkySport","VanoliCremona"
"4721","SkySport","andreaabodi"
"4722","SkySport","FilippoVolandri"
"4723","SkySport","PistoiaBasket"
"4724","SkySport","LaLiga"
"4725","SkySport","PSV"
"4726","SkySport","celticfc"
"4727","SkySport","V_Entella"
"4728","SkySport","FrancescoBonfar"
"4729","SkySport","fragiambe"
"4730","SkySport","CP3"
"4731","SkySport","CB_Ignoranza"
"4732","SkySport","SkySportsEFL"
"4733","SkySport","Glaaaaad"
"4734","SkySport","LParedss"
"4735","SkySport","dodopires"
"4736","SkySport","ManCity"
"4737","SkySport","LFC"
"4738","SkySport","BeneventoCalcio"
"4739","SkySport","Wes5L1nk"
"4740","SkySport","GarethBale11"
"4741","SkySport","realmadrid"
"4742","SkySport","NUFC"
"4743","SkySport","Everton"
"4744","SkySport","NorwichCityFC"
"4745","SkySport","RealBetis"
"4746","SkySport","AntoGriezmann"
"4747","SkySport","davidevalsecchi"
"4748","SkySport","borinifabio29"
"4749","SkySport","WBA"
"4750","SkySport","stokecity"
"4751","SkySport","dallasmavs"
"4752","SkySport","WestHamUtd"
"4753","SkySport","DavideBernardi6"
"4754","SkySport","FedeZanon15"
"4755","SkySport","jlbiabiany"
"4756","SkySport","spalferrara"
"4757","SkySport","brunobrupalermo"
"4758","SkySport","ValerioSpina"
"4759","SkySport","Rob_Marchesi"
"4760","SkySport","AndreaCalogero"
"4761","SkySport","GabGiustiniani"
"4762","SkySport","ilfritz75"
"4763","SkySport","GianluBagnu"
"4764","SkySport","Paolo_Redi"
"4765","SkySport","MarkvanBommel6"
"4766","SkySport","smartinella"
"4767","SkySport","JChevanton"
"4768","SkySport","OlympicFlame"
"4769","SkySport","DilettaLeotta"
"4770","SkySport","EmilianoViviano"
"4771","SkySport","GodfredDonsah"
"4772","SkySport","teorivolta91"
"4773","SkySport","lorenzo99"
"4774","SkySport","BeltramoPaolo"
"4775","SkySport","criale1991"
"4776","SkySport","JoaoPedr07"
"4777","SkySport","ftfc"
"4778","SkySport","giusemarzo"
"4779","SkySport","l_desilvestri"
"4780","SkySport","WWE_Ufficiale"
"4781","SkySport","thejenkinsguy22"
"4782","SkySport","ClaMarchisio8"
"4783","SkySport","parallelecinico"
"4784","SkySport","MCROLEXMASTERS"
"4785","SkySport","kobebryant"
"4786","SkySport","Bakambu17"
"4787","SkySport","MotoGP"
"4788","SkySport","RyArch15"
"4789","SkySport","douglascosta"
"4790","SkySport","KyrieIrving"
"4791","SkySport","kschmeichel1"
"4792","SkySport","10_kingy"
"4793","SkySport","Mahrez22"
"4794","SkySport","vardy7"
"4795","SkySport","LCFC"
"4796","SkySport","EdDzeko"
"4797","SkySport","alexiwobi"
"4798","SkySport","okazakiofficial"
"4799","SkySport","StephenCurry30"
"4800","SkySport","warriors"
"4801","SkySport","didierdrogba"
"4802","SkySport","ManuBaio"
"4803","SkySport","keitabalde14"
"4804","SkySport","michel090591"
"4805","SkySport","GhoulamFaouzi"
"4806","SkySport","DavidePolizzi82"
"4807","SkySport","ToniRuediger"
"4808","SkySport","D_10Perotti"
"4809","SkySport","NFanchini"
"4810","SkySport","MrGraining"
"4811","SkySport","bebeto7"
"4812","SkySport","lindseyvonn"
"4813","SkySport","ZaccardoC"
"4814","SkySport","piergollo"
"4815","SkySport","kkoulibaly26"
"4816","SkySport","NBAAllStar"
"4817","SkySport","Antoninochef"
"4818","SkySport","topgear_italia"
"4819","SkySport","barbierichef"
"4820","SkySport","mau_zeta"
"4821","SkySport","TripleH"
"4822","SkySport","Edercitadin7"
"4823","SkySport","ButraguenoRM"
"4824","SkySport","rubey_lcheek"
"4825","SkySport","graps62"
"4826","SkySport","SkySportsNewsHQ"
"4827","SkySport","SkySportsMNF"
"4828","SkySport","SkySportsStatto"
"4829","SkySport","DynamoCamp"
"4830","SkySport","alecattelan"
"4831","SkySport","YutoNagatomo5"
"4832","SkySport","Jocalleri"
"4833","SkySport","1913parmacalcio"
"4834","SkySport","PaoloCond"
"4835","SkySport","Aubameyang7"
"4836","SkySport","gallobelotti"
"4837","SkySport","revistadelaliga"
"4838","SkySport","Vaccariellol"
"4839","SkySport","NBAItalia"
"4840","SkySport","premierleague"
"4841","SkySport","kiirakorpi_fi"
"4842","SkySport","nbastats"
"4843","SkySport","dinamo_sassari"
"4844","SkySport","MinoRaiola"
"4845","SkySport","ciarravano"
"4846","SkySport","WayneRooney"
"4847","SkySport","HKane"
"4848","SkySport","GettySport"
"4849","SkySport","ELLISSEPAOLA"
"4850","SkySport","lorenzotonelli"
"4851","SkySport","Bertolacci"
"4852","SkySport","gigiodonna1"
"4853","SkySport","LuizAdriano_9"
"4854","SkySport","babito10"
"4855","SkySport","22mosalah"
"4856","SkySport","fguarin13"
"4857","SkySport","juan_j3sus"
"4858","SkySport","MauroIcardi"
"4859","SkySport","robymancio"
"4860","SkySport","javierzanetti"
"4861","SkySport","sjovetic"
"4862","SkySport","_felipemelo_"
"4863","SkySport","paulpogba"
"4864","SkySport","PauDybala_JR"
"4865","SkySport","Neto_Murara"
"4866","SkySport","DanieleRugani"
"4867","SkySport","Cuadrado"
"4868","SkySport","LeminaM_13"
"4869","SkySport","EmilAudero"
"4870","SkySport","davidecalabria2"
"4871","SkySport","fabiocannavaro"
"4872","SkySport","ATPWorldTour"
"4873","SkySport","WTA"
"4874","SkySport","mafaldina88"
"4875","SkySport","delinquentweet"
"4876","SkySport","DarmianOfficial"
"4877","SkySport","OptaJohan"
"4878","SkySport","ProVercelli1892"
"4879","SkySport","jksheva7"
"4880","SkySport","goaldeejay"
"4881","SkySport","kamilglik25"
"4882","SkySport","FoxSportsHoF"
"4883","SkySport","JARiiseOfficial"
"4884","SkySport","OptaJack"
"4885","SkySport","OptaJuan"
"4886","SkySport","OptaJoao"
"4887","SkySport","OptaJose"
"4888","SkySport","OptaJean"
"4889","SkySport","OptaFranz"
"4890","SkySport","OptaJavier"
"4891","SkySport","OptaJonny"
"4892","SkySport","OptaJoe"
"4893","SkySport","tucu_correa"
"4894","SkySport","AcquahAfriyie20"
"4895","SkySport","AlvaroMorata"
"4896","SkySport","MGallerani19"
"4897","SkySport","LegaBasketA"
"4898","SkySport","DavisCup"
"4899","SkySport","meloccaros"
"4900","SkySport","dede181181"
"4901","SkySport","FranPierantozzi"
"4902","SkySport","ItalianOpen"
"4903","SkySport","ilNoso"
"4904","SkySport","rugbygram"
"4905","SkySport","mancio6"
"4906","SkySport","Oddo"
"4907","SkySport","Mancio87"
"4908","SkySport","OfficialUSS1919"
"4909","SkySport","LaSaderini"
"4910","SkySport","antonioboselli"
"4911","SkySport","FabioAru1"
"4912","SkySport","ilpupazzo33"
"4913","SkySport","vitajr_89"
"4914","SkySport","fbernardeschi"
"4915","SkySport","FrancescaPianta"
"4916","SkySport","daba65"
"4917","SkySport","francypicci12"
"4918","SkySport","CarltonMyers10"
"4919","SkySport","Arianita_86"
"4920","SkySport","ojuliocesar_12"
"4921","SkySport","anna_billo"
"4922","SkySport","rickysaponara"
"4923","SkySport","carlos7bacca"
"4924","SkySport","BresciaOfficial"
"4925","SkySport","LucasDigne"
"4926","SkySport","Loca_ste"
"4927","SkySport","ManuelMonzani"
"4928","SkySport","MauroBergamasco"
"4929","SkySport","Florenzi"
"4930","SkySport","PeppePoeta"
"4931","SkySport","LaTarqui_"
"4932","SkySport","Italbasket"
"4933","SkySport","pietroaradori"
"4934","SkySport","gdimarcotweet"
"4935","SkySport","FOXSportsIT"
"4936","SkySport","ReginaBaresi"
"4937","SkySport","theljubicic"
"4938","SkySport","Schiavone_Fra"
"4939","SkySport","leo_de_araujo"
"4940","SkySport","AAlciato"
"4941","SkySport","CattaneoTweet"
"4942","SkySport","matteomarani"
"4943","SkySport","sturaro_stefano"
"4944","SkySport","buffa_com"
"4945","SkySport","Boosta"
"4946","SkySport","mkp17"
"4947","SkySport","godzfranchini"
"4948","SkySport","carpifc1909"
"4949","SkySport","TIMnewsroom"
"4950","SkySport","houseparty"
"4951","SkySport","AndreaM_86"
"4952","SkySport","redbullITA"
"4953","SkySport","MassMarianella"
"4954","SkySport","Sky_Marc"
"4955","SkySport","guidomeda"
"4956","SkySport","CharityStars"
"4957","SkySport","Ronaldo"
"4958","SkySport","GliAutogol"
"4959","SkySport","DavideBucco"
"4960","SkySport","FedericoFerri"
"4961","SkySport","ItalyLFC"
"4962","SkySport","VFass"
"4963","SkySport","ValenMariani"
"4964","SkySport","GhildaPensante"
"4965","SkySport","okcthunder"
"4966","SkySport","cavs"
"4967","SkySport","MiamiHEAT"
"4968","SkySport","spurs"
"4969","SkySport","NBA"
"4970","SkySport","marco_beccaria"
"4971","SkySport","Jonkind70"
"4972","SkySport","MarcoMelandri33"
"4973","SkySport","UEFA"
"4974","SkySport","UEFAcom"
"4975","SkySport","EuroQualifiers"
"4976","SkySport","UEFAEURO"
"4977","SkySport","GalgoSchelotto"
"4978","SkySport","MicahRichards"
"4979","SkySport","GugliCannavale"
"4980","SkySport","FabrizioRomano"
"4981","SkySport","RomaRadio"
"4982","SkySport","passaggisport"
"4983","SkySport","Batto_7"
"4984","SkySport","SalvioEspo"
"4985","SkySport","DFB_Team_EN"
"4986","SkySport","viviani92"
"4987","SkySport","cesenacalcio"
"4988","SkySport","SkySportNewsHD"
"4989","SkySport","SkySportDE"
"4990","SkySport","vieri_bobo"
"4991","SkySport","Rami13officiel"
"4992","SkySport","rogerfederer"
"4993","SkySport","kslife7"
"4994","SkySport","MercedesAMGF1"
"4995","SkySport","Miralem_Pjanic"
"4996","SkySport","LdBorghetti"
"4997","SkySport","WilliamsRacing"
"4998","SkySport","DManusia"
"4999","SkySport","OnaziOgenyi"
"5000","SkySport","LuisSuarez9"
"5001","SkySport","giraldo_ale"
"5002","SkySport","vanehupp"
"5003","SkySport","clint_dempsey"
"5004","SkySport","Horst_Eckel"
"5005","SkySport","unavitadacinema"
"5006","SkySport","ugartep"
"5007","SkySport","OfficialAnto_77"
"5008","SkySport","Jermainejunior"
"5009","SkySport","MesutOzil1088"
"5010","SkySport","BSchweinsteiger"
"5011","SkySport","JB17Official"
"5012","SkySport","Manuel_Neuer"
"5013","SkySport","ToniKroos"
"5014","SkySport","MarioGoetze"
"5015","SkySport","KyleBeckerman"
"5016","SkySport","MixDiskerud"
"5017","SkySport","aronjo20"
"5018","SkySport","JozyAltidore"
"5019","SkySport","J_Klinsmann"
"5020","SkySport","TimHowardGK"
"5021","SkySport","FrankRonald1970"
"5022","SkySport","yedlinny"
"5023","SkySport","Twittinno"
"5024","SkySport","Kevin_strootman"
"5025","SkySport","glucavitiello"
"5026","SkySport","j_brooks25"
"5027","SkySport","KPBofficial"
"5028","SkySport","gh_reza"
"5029","SkySport","DavariD6188"
"5030","SkySport","mmills05"
"5031","SkySport","JTroisi14"
"5032","SkySport","jamesrobert89"
"5033","SkySport","baileywright92"
"5034","SkySport","adamtaggart22"
"5035","SkySport","MatyRyan"
"5036","SkySport","jasondavidson29"
"5037","SkySport","Matt_Spiranovic"
"5038","SkySport","rmcgowan89"
"5039","SkySport","MassLuongo"
"5040","SkySport","dvidosic10"
"5041","SkySport","TommyOar10"
"5042","SkySport","Franjic5"
"5043","SkySport","MarkBresciano"
"5044","SkySport","oliverbozanic"
"5045","SkySport","Tim_Cahill"
"5046","SkySport","MedelPitbull"
"5047","SkySport","kingarturo23"
"5048","SkySport","keno_mena"
"5049","SkySport","CHELODIAZ_21"
"5050","SkySport","C1audioBravo"
"5051","SkySport","feligutierrezUC"
"5052","SkySport","eduvargas_17"
"5053","SkySport","MiikoAlbornoz"
"5054","SkySport","CharlesAranguiz"
"5055","SkySport","jeanbeausejour"
"5056","SkySport","el_mago_oficial"
"5057","SkySport","pepe13rojas"
"5058","SkySport","Toselli23"
"5059","SkySport","JordiAlba"
"5060","SkySport","IkerCasillas"
"5061","SkySport","PReina25"
"5062","SkySport","CesarAzpi"
"5063","SkySport","19SCazorla"
"5064","SkySport","21LVA"
"5065","SkySport","R_Albiol"
"5066","SkySport","Guaje7Villa"
"5067","SkySport","_Pedro17_"
"5068","SkySport","Torres"
"5069","SkySport","D_DeGea"
"5070","SkySport","Koke6"
"5071","SkySport","Javi8martinez"
"5072","SkySport","3gerardpique"
"5073","SkySport","Juanfrantorres"
"5074","SkySport","cesc4official"
"5075","SkySport","XabiAlonso"
"5076","SkySport","SergioRamos"
"5077","SkySport","juanmata8"
"5078","SkySport","andresiniesta8"
"5079","SkySport","Stefandevrij"
"5080","SkySport","Vorm_Official"
"5081","SkySport","JordyClasie"
"5082","SkySport","daryljanmaat89"
"5083","SkySport","NDJ_Official"
"5084","SkySport","KJ_Huntelaar"
"5085","SkySport","RonVlaar4"
"5086","SkySport","Memphis"
"5087","SkySport","sneijder101010"
"5088","SkySport","BlindDaley"
"5089","SkySport","Kuyt"
"5090","SkySport","Persie_Official"
"5091","SkySport","GWijnaldum"
"5092","SkySport","LeroyFer8"
"5093","SkySport","TimKrul"
"5094","SkySport","jdeguz"
"5095","SkySport","1AlfredoTala"
"5096","SkySport","OribePeralta"
"5097","SkySport","carlossalcido7"
"5098","SkySport","brizuela27_cone"
"5099","SkySport","CH14_"
"5100","SkySport","OficialGio"
"5101","SkySport","RafaMarquezMX"
"5102","SkySport","Raul_Jimenez9"
"5103","SkySport","HectorMorenoh"
"5104","SkySport","JavierAquino7"
"5105","SkySport","puliidooo"
"5106","SkySport","yosoy8a"
"5107","SkySport","MarcoFabian_10"
"5108","SkySport","setoo9"
"5109","SkySport","landry_nguemo"
"5110","SkySport","webo1509"
"5111","SkySport","StephaneMbia"
"5112","SkySport","NounkeuD"
"5113","SkySport","AllanNyom"
"5114","SkySport","fabriceolinga"
"5115","SkySport","AssouEkotto"
"5116","SkySport","oscar8"
"5117","SkySport","victor1"
"5118","SkySport","hernanes"
"5119","SkySport","Rami7oficial"
"5120","SkySport","paulinhop8"
"5121","SkySport","MarceloM12"
"5122","SkySport","DavidLuiz_4"
"5123","SkySport","dante_bonfim"
"5124","SkySport","LGustavo_22"
"5125","SkySport","henriqueabuss"
"5126","SkySport","willianborges88"
"5127","SkySport","fernandinho"
"5128","SkySport","DaniAlvesD2"
"5129","SkySport","b_10duarte"
"5130","SkySport","JeffersonGol"
"5131","SkySport","fredgol9"
"5132","SkySport","SubasicDanijel"
"5133","SkySport","MarioMandzukic9"
"5134","SkySport","23_Frog"
"5135","SkySport","azzurri"
"5136","SkySport","Miguel_layun"
"5137","SkySport","chiellini"
"5138","SkySport","s_sirigu"
"5139","SkySport","ale_cerci_7"
"5140","SkySport","MattiaPerin"
"5141","SkySport","ciroimmobile"
"5142","SkySport","gianluigibuffon"
"5143","SkySport","bonucci_leo19"
"5144","SkySport","MarcoVerratti1"
"5145","SkySport","andreabarzagli2"
"5146","SkySport","ignazioabate20"
"5147","SkySport","Pirlo_official"
"5148","SkySport","Argentina"
"5149","SkySport","LesVerts"
"5150","SkySport","NFSBiH"
"5151","SkySport","FEFecuador"
"5152","SkySport","NGSuperEagles"
"5153","SkySport","FIFCI_tweet"
"5154","SkySport","SFV_ASF"
"5155","SkySport","FecafootOfficie"
"5156","SkySport","England"
"5157","SkySport","equipedefrance"
"5158","SkySport","TeamRussia"
"5159","SkySport","EthnikiOmada"
"5160","SkySport","FEDEFUTBOL_CR"
"5161","SkySport","HNS_CFF"
"5162","SkySport","SeFutbol"
"5163","SkySport","ghanafaofficial"
"5164","SkySport","ANFPChile"
"5165","SkySport","AUFOficial"
"5166","SkySport","FenafuthOrg"
"5167","SkySport","Belgianfootball"
"5168","SkySport","miseleccionmx"
"5169","SkySport","Vivo_Azzurro"
"5170","SkySport","KNVB"
"5171","SkySport","theKFA"
"5172","SkySport","Socceroos"
"5173","SkySport","DFB_Team"
"5174","SkySport","CBF_Futebol"
"5175","SkySport","ussoccer"
"5176","SkySport","FCFSeleccionCol"
"5177","SkySport","MrAncelotti"
"5178","SkySport","SkySportMotoGP"
"5179","SkySport","SkyCinemaIT"
"5180","SkySport","SkyRacingTeam"
